page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R2P00317	M4B1R2U00759	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/instrumenty-sellera/	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	инструменты селлера — статьи и гайды для селлеров	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/tema/instrumenty-sellera/ ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00318	M4B1R2U00760	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/iskusstvennyy-intellekt/	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	искусственный интеллект — статьи и гайды для селлеров	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	AI_AGENT_OR_ASSISTANT	AI_OR_DIGITAL_HELPER	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/tema/iskusstvennyy-intellekt/ ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00319	M4B1R2U00761	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/marketpleysy/	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	маркетплейсы — статьи и гайды для селлеров — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/tema/marketpleysy/ ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00320	M4B1R2U00762	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/neyroseti/	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	нейросети — статьи и гайды для селлеров — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	AI_AGENT_OR_ASSISTANT	AI_OR_DIGITAL_HELPER	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: AI_OR_DIGITAL_HELPER	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	AI_AGENT_OR_ASSISTANT	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/tema/neyroseti/ ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00321	M4B1R2U00763	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/ozon/	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	ozon — статьи и гайды для селлеров — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	OZON	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	OZON	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/tema/ozon/ ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00322	M4B1R2U00764	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/tema/wildberries/	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	wildberries — статьи и гайды для селлеров — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/tema/wildberries/ ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00323	M4B1R2U00765	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/worldfood-moscow-2026-kontrakty-100-mlrd-dlya-sellerov	2026-09-18T10:07:28.974Z	ARTICLE_GUIDE	WorldFood Moscow 2026: контракты на 100 млрд рублей и возможности для селлеров	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	PUBLIC_PRICE_OR_TRIAL_MENTION	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/blog/worldfood-moscow-2026-kontrakty-100-mlrd-dlya-sellerov ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00324	M4B1R2U00766	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/calculators	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Калькуляторы юнит-экономики Wildberries и Яндекс Маркет — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	REPORTING_FINANCE	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/calculators ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00325	M4B1R2U00767	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/calculators/wildberries	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Калькулятор юнит-экономики Wildberries 2026 — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES	NOT_OBSERVED_IN_CAPTURE	REPORTING_FINANCE	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/calculators/wildberries ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00326	M4B1R2U00768	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/calculators/yandex-market	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Калькулятор юнит-экономики Яндекс Маркет 2026 — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	REPORTING_FINANCE	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/calculators/yandex-market ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00327	M4B1R2U00769	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/chestnyj-znak-dlya-marketpleysov	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Маркировка Честный Знак для селлеров WB, Ozon и Яндекс Маркета	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/chestnyj-znak-dlya-marketpleysov ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00328	M4B1R2U00771	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/crm	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Uniseller CRM — чистая прибыль на штуку под каждый маркетплейс	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	REPORTING_FINANCE	FINANCE	COMPETITOR_CLAIM: REPORTING_FINANCE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/crm ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00329	M4B1R2U00772	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/faq	2026-09-18T10:07:28.974Z	HELP_FAQ_PAGE	Частые вопросы об Uniseller — 78 ответов о работе платформы	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	REVIEWS_SUPPORT	REVIEWS	COMPETITOR_CLAIM: REVIEWS_SUPPORT	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	FAQ_OBSERVED	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/faq ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00330	M4B1R2U00777	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/marketplejsy/ozon	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Автоматизация продаж на Ozon — Uniseller	NOT_OBSERVED_IN_CAPTURE	Автоматизация продаж на Ozon с Uniseller	H1 Автоматизация продаж на Ozon с Uniseller | H2/H3 FBO и FBS | H2/H3 Отзывы покупателей | H2/H3 Что Uniseller делает для Ozon-селлера | H2/H3 Ведите Ozon вместе с другими площадками	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | REVIEWS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: SELLER_ANALYTICS | REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: WRITE_OR_AUTOMATION_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | DOWNLOAD	CASES_OR_TESTIMONIALS	FAQ_OBSERVED	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/marketplejsy/ozon ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor write-back/automation claim beyond Octoport read/analysis launch boundary	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00331	M4B1R2U00778	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/marketplejsy/wildberries	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Автоматизация продаж на Wildberries — Uniseller	NOT_OBSERVED_IN_CAPTURE	Автоматизация продаж на Wildberries с Uniseller	H1 Автоматизация продаж на Wildberries с Uniseller | H2/H3 FBO и FBS | H2/H3 Отзывы и рейтинг | H2/H3 Какие модули Uniseller решают задачи WB-селлера | H2/H3 Калькулятор юнит-экономики Wildberries | H2/H3 Автоматизируйте Wildberries уже сегодня	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES | OZON | YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	ORDERS | SALES | STOCKS | ADS | REVIEWS | FINANCE | COMPETITOR_OR_NICHE	COMPETITOR_CLAIM: REPORTING_FINANCE | AD_ANALYTICS_OR_AUTOMATION | PRODUCT_CARD_OR_CONTENT | SEARCH_OR_NICHE_ANALYTICS | INTEGRATION_CONNECTION | REVIEWS_SUPPORT | INVENTORY_SUPPLY | PRICING_REPRICING | SELLER_PROCEDURAL_HELP	COMPETITOR_CLAIM: WRITE_OR_AUTOMATION_COMPETITOR_CLAIM	WILDBERRIES | OZON | YANDEX_MARKET	PUBLIC_PRICE_OR_TRIAL_MENTION	TRY | REGISTER | BUY_OR_LEAD	API_OR_PARTNER_CLAIM	FAQ_OBSERVED	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/marketplejsy/wildberries ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	HIGH	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor write-back/automation claim beyond Octoport read/analysis launch boundary	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00332	M4B1R2U00779	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/marketplejsy/yandex-market	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Автоматизация продаж на Яндекс Маркете — Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	SALES	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: WRITE_OR_AUTOMATION_COMPETITOR_CLAIM	YANDEX_MARKET	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/marketplejsy/yandex-market ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor write-back/automation claim beyond Octoport read/analysis launch boundary	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00333	M4B1R2U00780	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/modules	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Модули Uniseller CRM — каталог платных модулей для маркетплейсов	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/modules ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
M4B1R2P00334	M4B1R2U00781	R2_NAVIGATION_DELTA		REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/modules/avto-akcii-wb	2026-09-18T10:07:28.974Z	PUBLIC_ENTITY_PAGE	Авто-акции WB — участие в акциях Wildberries без убытка | Uniseller	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	WILDBERRIES	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: NOT_OBSERVED_IN_CAPTURE	COMPETITOR_CLAIM: READ_ANALYZE_RECOMMEND_OR_MIXED_COMPETITOR_CLAIM	WILDBERRIES	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	NOT_OBSERVED_IN_CAPTURE	LINK_TREE_ENUMERATION_RESIDUAL	NOT_OBSERVED_IN_CAPTURE	https://uniseller.io/modules/avto-akcii-wb ; PUBLIC_WEB_EXACT_URL_OPEN ; captured 2026-09-18T10:07:28.974Z	MEDIUM	Seller analytics/help/AI/task vocabulary; competitor evidence only	Competitor positioning is not an Octoport product fact or demand proof	DELTA; claims remain COMPETITOR_CLAIM; child link enumeration recovery required
