recovery_url_id	initial_delta_id	registry_id	entity_name	candidate_class	scope_policy	raw_url	normalized_comparison_url	discovery_source_url	discovery_source_recovery_id	discovery_depth	initial_preclassification_hint	scope_disposition	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	evidence_capture_method	http_or_tool_observation	residual_recovery_required	notes
M4B1R2U00395	M4B1D0395	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpmgr.ru/offer	https://mpmgr.ru/offer	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpmgr.ru/offer	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00396	M4B1D0396	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpmgr.ru/policy	https://mpmgr.ru/policy	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpmgr.ru/policy	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00397	M4B1D0397	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpmgr.ru/pricing	https://mpmgr.ru/pricing	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpmgr.ru/pricing	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK	PUBLIC_PAGE_READABLE	false	Admitted by frozen entity scope policy and requires public-page terminalization.
M4B1R2U00398	M4B1D0398	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpmgr.ru/privacy	https://mpmgr.ru/privacy	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpmgr.ru/privacy	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00399	M4B1D0399	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpmgr.ru/referral-offer	https://mpmgr.ru/referral-offer	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpmgr.ru/referral-offer	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00400	M4B1D0400	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/about	https://mpstats.io/about	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/about	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00401	M4B1D0401	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/bonus	https://mpstats.io/bonus	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/bonus	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00402	M4B1D0402	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/contacts	https://mpstats.io/contacts	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/contacts	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00403	M4B1D0403	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/cookies	https://mpstats.io/cookies	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/cookies	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00404	M4B1D0404	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/customer-reviews	https://mpstats.io/customer-reviews	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/customer-reviews	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00405	M4B1D0405	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/auditor	https://mpstats.io/instruments/auditor	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/auditor	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00406	M4B1D0406	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/calculator	https://mpstats.io/instruments/calculator	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/calculator	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00407	M4B1D0407	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/ozon/analytics	https://mpstats.io/instruments/ozon/analytics	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/ozon/analytics	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK	PUBLIC_PAGE_READABLE	false	Admitted by frozen entity scope policy and requires public-page terminalization.
M4B1R2U00408	M4B1D0408	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/seo-optimization	https://mpstats.io/instruments/seo-optimization	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/seo-optimization	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00409	M4B1D0409	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/wildberries/autoreplies	https://mpstats.io/instruments/wildberries/autoreplies	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/wildberries/autoreplies	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00410	M4B1D0410	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/wildberries/bidder	https://mpstats.io/instruments/wildberries/bidder	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/wildberries/bidder	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00411	M4B1D0411	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/wildberries/cabinet	https://mpstats.io/instruments/wildberries/cabinet	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/wildberries/cabinet	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00412	M4B1D0412	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/wildberries/cards	https://mpstats.io/instruments/wildberries/cards	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/wildberries/cards	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00413	M4B1D0413	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/wildberries/repricers	https://mpstats.io/instruments/wildberries/repricers	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/wildberries/repricers	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00414	M4B1D0414	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/instruments/yandex-market/analytics	https://mpstats.io/instruments/yandex-market/analytics	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/instruments/yandex-market/analytics	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_PAGE_READER_WITH_OPERA_FALLBACK	PUBLIC_PAGE_READABLE	false	Admitted by frozen entity scope policy and requires public-page terminalization.
M4B1R2U00415	M4B1D0415	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/integrations/description	https://mpstats.io/integrations/description	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/integrations/description	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00416	M4B1D0416	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/legal	https://mpstats.io/legal	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/legal	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00417	M4B1D0417	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/legal/adv	https://mpstats.io/legal/adv	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/legal/adv	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00418	M4B1D0418	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/legal/it	https://mpstats.io/legal/it	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/legal/it	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00419	M4B1D0419	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/legal/pdn	https://mpstats.io/legal/pdn	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/legal/pdn	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00420	M4B1D0420	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/partner	https://mpstats.io/partner	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/partner	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00421	M4B1D0421	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/partnership?from=mpstats.header.dropdown_link	https://mpstats.io/partnership	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/partnership?from=mpstats.header.dropdown_link	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00422	M4B1D0422	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/policy	https://mpstats.io/policy	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/policy	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00423	M4B1D0423	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/press	https://mpstats.io/press	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/press	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00424	M4B1D0424	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/privacy	https://mpstats.io/privacy	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	LEGAL_OR_CORPORATE_CANDIDATE	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/privacy	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Legal/contact/corporate surface outside frozen competitor product-evidence scope.
M4B1R2U00425	M4B1D0425	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/sout	https://mpstats.io/sout	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/sout	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00426	M4B1D0426	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/tariffs	https://mpstats.io/tariffs	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://mpstats.io/tariffs	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00427	M4B1D0427	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/team	https://mpstats.io/team	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/team	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00428	M4B1D0428	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	THEME_SCOPED_PUBLIC_TAXONOMY	https://mpstats.io/vacancy	https://mpstats.io/vacancy	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://mpstats.io/vacancy	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00429	M4B1D0429	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://api.promopult.ru/	https://api.promopult.ru	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://api.promopult.ru/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00430	M4B1D0430	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/	https://blog.promopult.ru	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00431	M4B1D0431	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/?s=	https://blog.promopult.ru?s=	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/?s=	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00432	M4B1D0432	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/about/	https://blog.promopult.ru/about	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/about/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00433	M4B1D0433	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/category/ecommerce	https://blog.promopult.ru/category/ecommerce	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	IN_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/category/ecommerce	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T10:07:28.974Z	PUBLIC_WEB_EXACT_URL_OPEN	PUBLIC_PAGE_READABLE	true	Admitted by frozen entity scope policy and requires public-page terminalization.; PAGE_TERMINAL_BUT_CHILD_LINK_TREE_NOT_FULLY_ENUMERATED_DUE_EXECUTION_ENVIRONMENT
M4B1R2U00434	M4B1D0434	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/category/ppc	https://blog.promopult.ru/category/ppc	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/category/ppc	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00435	M4B1D0435	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/category/sales	https://blog.promopult.ru/category/sales	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/category/sales	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
M4B1R2U00436	M4B1D0436	REG031	Promopult	RECURRING_PRODUCT_VENDOR	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	https://blog.promopult.ru/category/seo	https://blog.promopult.ru/category/seo	OPERA_NAVIGATION_ENUMERATION_2026-09-18		0	NEEDS_SCOPE_CLASSIFICATION	OUT_OF_SCOPE	NONE_OBSERVED	https://blog.promopult.ru/category/seo	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE		CLASSIFICATION_WITHOUT_PAGE_CAPTURE	OUT_OF_SCOPE	false	Same-entity URL falls outside the frozen marketplace/seller/product subtree.
