url_id	registry_id	entity_name	candidate_class	anchor_id	is_accepted_anchor	discovered_url	discovery_source_url	discovery_source_page_id	normalized_comparison_url	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	scope_policy	link_text	evidence_capture_method	http_or_tool_observation	residual_recovery_required	notes
M4B1U0090	REG049	Torgstat	RECURRING_PRODUCT_VENDOR	PAGE112	true	https://torgstat.ru/	M4A_ACCEPTED_ANCHOR	PAGE112	https://torgstat.ru	NONE_OBSERVED	https://torgstat.ru/	https://torgstat.ru/	INSPECTED	2026-09-18T05:01:50.248Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R04R1 | R08; ranks R04R1:17 | R08:20
M4B1U0091	REG050	Tulpari	RELEVANT_ONE_OFF_PRODUCT_VENDOR	PAGE113	true	https://tulpari.ru/	M4A_ACCEPTED_ANCHOR	PAGE113	https://tulpari.ru	NONE_OBSERVED	https://tulpari.ru/	https://tulpari.ru/	INSPECTED	2026-09-18T05:01:54.355Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries S03; ranks S03:7
M4B1U0092	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	PAGE114	true	https://uniseller.io/blog/5-ii-agentov-dlya-sellerov-avtomatizatsiya-rutiny/	M4A_ACCEPTED_ANCHOR	PAGE114	https://uniseller.io/blog/5-ii-agentov-dlya-sellerov-avtomatizatsiya-rutiny	NONE_OBSERVED	https://uniseller.io/blog/5-ii-agentov-dlya-sellerov-avtomatizatsiya-rutiny/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:01:56.639Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries S01; ranks S01:12
M4B1U0093	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	PAGE115	true	https://uniseller.io/blog/kak-chitat-otchet-o-realizacii-ozon/	M4A_ACCEPTED_ANCHOR	PAGE115	https://uniseller.io/blog/kak-chitat-otchet-o-realizacii-ozon	NONE_OBSERVED	https://uniseller.io/blog/kak-chitat-otchet-o-realizacii-ozon/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R05; ranks R05:8
M4B1U0094	REG053	Wbcon	RECURRING_PRODUCT_VENDOR	PAGE123	true	https://seo.wbcon.ru/gpt-opisanie/	M4A_ACCEPTED_ANCHOR	PAGE123	https://seo.wbcon.ru/gpt-opisanie	NONE_OBSERVED	https://seo.wbcon.ru/gpt-opisanie/	https://seo.wbcon.ru/gpt-opisanie/	INSPECTED	2026-09-18T04:57:12.914Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R02 | R03; ranks R02:13 | R03:10
M4B1U0095	REG053	Wbcon	RECURRING_PRODUCT_VENDOR	PAGE124	true	https://wbcon.ru/2020/07/26/urok-x-analiz-wildberries/	M4A_ACCEPTED_ANCHOR	PAGE124	https://wbcon.ru/2020/07/26/urok-x-analiz-wildberries	NONE_OBSERVED	https://wbcon.ru/2020/07/26/urok-x-analiz-wildberries/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R10; ranks R10:16
M4B1U0096	REG053	Wbcon	RECURRING_PRODUCT_VENDOR	PAGE125	true	https://wbcon.ru/2023/03/27/chatgpt-instruction-wb-ozon/	M4A_ACCEPTED_ANCHOR	PAGE125	https://wbcon.ru/2023/03/27/chatgpt-instruction-wb-ozon	NONE_OBSERVED	https://wbcon.ru/2023/03/27/chatgpt-instruction-wb-ozon/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R02 | R03; ranks R02:17 | R03:16
M4B1U0097	REG056	Wildcrm	RECURRING_PRODUCT_VENDOR	PAGE135	true	https://wildcrm.ru/blog/beginers/tpost/gk5c1skeg1-kak-vibrat-nishu-dlya-prodazh-na-wildber	M4A_ACCEPTED_ANCHOR	PAGE135	https://wildcrm.ru/blog/beginers/tpost/gk5c1skeg1-kak-vibrat-nishu-dlya-prodazh-na-wildber	NONE_OBSERVED	https://wildcrm.ru/blog/beginers/tpost/gk5c1skeg1-kak-vibrat-nishu-dlya-prodazh-na-wildber	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:01:56.635Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R10; ranks R10:8
M4B1U0098	REG056	Wildcrm	RECURRING_PRODUCT_VENDOR	PAGE136	true	https://wildcrm.ru/blog/strategy/tpost/knpls4o4g1-poiskovie-zaprosi-wildberries-analitika	M4A_ACCEPTED_ANCHOR	PAGE136	https://wildcrm.ru/blog/strategy/tpost/knpls4o4g1-poiskovie-zaprosi-wildberries-analitika	NONE_OBSERVED	https://wildcrm.ru/blog/strategy/tpost/knpls4o4g1-poiskovie-zaprosi-wildberries-analitika	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R09; ranks R09:13
M4B1U0099	REG058	Yoolip	RECURRING_PRODUCT_VENDOR	PAGE140	true	https://yoolip.ai/	M4A_ACCEPTED_ANCHOR	PAGE140	https://yoolip.ai	NONE_OBSERVED	https://yoolip.ai/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:01:56.634Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries R04R1 | R08; ranks R04R1:15 | R08:4
M4B1U0100	REG060	Zinaida	RELEVANT_ONE_OFF_PRODUCT_VENDOR	PAGE143	true	https://zinaida.pro/	M4A_ACCEPTED_ANCHOR	PAGE143	https://zinaida.pro	NONE_OBSERVED	https://zinaida.pro/	https://zinaida.pro/	INSPECTED	2026-09-18T05:02:24.268Z	THEME_SCOPED_PUBLIC_TAXONOMY	M4A accepted ranking URL	PUBLIC_PAGE_READER_WITH_BROWSER_FALLBACK	Public page captured	false	authority queries S03; ranks S03:2
M4B1U0101	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/reklama-i-drr.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/reklama-i-drr.html	NONE_OBSERVED	https://www.ai007.io/reklama-i-drr.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее про рекламу и ДРР →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0102	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/analitika-konkurentov.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/analitika-konkurentov.html	NONE_OBSERVED	https://www.ai007.io/analitika-konkurentov.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее про аналитику конкурентов →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0103	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/avtootvety-na-otzyvy.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/avtootvety-na-otzyvy.html	NONE_OBSERVED	https://www.ai007.io/avtootvety-na-otzyvy.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее про ответы на отзывы →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0104	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/kontrol-cen.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/kontrol-cen.html	NONE_OBSERVED	https://www.ai007.io/kontrol-cen.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее про контроль цен →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0105	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/avtomatizatsiya-wildberries.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/avtomatizatsiya-wildberries.html	NONE_OBSERVED	https://www.ai007.io/blog/avtomatizatsiya-wildberries.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Как это работает →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0106	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/analitika-wildberries-kakie-pokazateli-smotret.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/analitika-wildberries-kakie-pokazateli-smotret.html	NONE_OBSERVED	https://www.ai007.io/blog/analitika-wildberries-kakie-pokazateli-smotret.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0107	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/kak-otvetit-na-otzyvy-wildberries-avtomaticheski.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/kak-otvetit-na-otzyvy-wildberries-avtomaticheski.html	NONE_OBSERVED	https://www.ai007.io/blog/kak-otvetit-na-otzyvy-wildberries-avtomaticheski.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0108	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/yunit-ekonomika-wildberries.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/yunit-ekonomika-wildberries.html	NONE_OBSERVED	https://www.ai007.io/blog/yunit-ekonomika-wildberries.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0109	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/drr-wildberries.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/drr-wildberries.html	NONE_OBSERVED	https://www.ai007.io/blog/drr-wildberries.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0110	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/protsent-vykupa-wildberries.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/protsent-vykupa-wildberries.html	NONE_OBSERVED	https://www.ai007.io/blog/protsent-vykupa-wildberries.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0111	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/oborachivaemost-wildberries.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/oborachivaemost-wildberries.html	NONE_OBSERVED	https://www.ai007.io/blog/oborachivaemost-wildberries.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробнее →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0112	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/guides/quickstart.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/guides/quickstart.html	NONE_OBSERVED	https://www.ai007.io/guides/quickstart.html	NOT_OBSERVED_IN_CAPTURE	EXECUTION_ENVIRONMENT_FAILURE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Быстрый старт Что подготовить перед подключением — за 3 шага Три мини-гайда для старта: как получить базовый токен Wildberries, как создать Telegram-бота и как узнать свой user I	PUBLIC_PAGE_READER	Public reader internal error; no site-status evidence	true	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0113	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/guides/user-guide.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/guides/user-guide.html	NONE_OBSERVED	https://www.ai007.io/guides/user-guide.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Руководство пользователя Как общаться с AI007 и закрывать рутину за 2 часа в день 17 разделов с реальными диалогами и живыми цифрами вашего кабинета: заказы, остатки, прибыль, ре	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0114	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/guides/dashboard-guide.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/guides/dashboard-guide.html	NONE_OBSERVED	https://www.ai007.io/guides/dashboard-guide.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Руководство по дашборду Что и где находится в кабинете AI007 — со скриншотами 14 разделов с живыми скринами всех вкладок: главная, товары, остатки, финансы, реклама, акции, кальк	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0115	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/compare.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/compare.html	NONE_OBSERVED	https://www.ai007.io/compare.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Подробное сравнение →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0116	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/index.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/index.html	NONE_OBSERVED	https://www.ai007.io/blog/index.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Все статьи →	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0117	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/mpstats-alternativa.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/mpstats-alternativa.html	NONE_OBSERVED	https://www.ai007.io/blog/mpstats-alternativa.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Сравнение Альтернатива MPStats: дашборд-аналитика или ИИ-агент MPStats — мощная аналитика рынка, но продавцы ищут альтернативу, когда нужна не аналитика, а действия. Чем отличает	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0118	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/instrumenty-dlya-prodavtsov-wildberries.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/instrumenty-dlya-prodavtsov-wildberries.html	NONE_OBSERVED	https://www.ai007.io/blog/instrumenty-dlya-prodavtsov-wildberries.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Инструменты Инструменты для продавцов Wildberries: как собрать набор без лишних трат Шесть категорий инструментов для продавцов Wildberries — аналитика, репрайсеры, биддеры, отзы	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0119	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/upravlenie-tsenami-wildberries-avtomaticheski.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/upravlenie-tsenami-wildberries-avtomaticheski.html	NONE_OBSERVED	https://www.ai007.io/blog/upravlenie-tsenami-wildberries-avtomaticheski.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Цены Управление ценами Wildberries автоматически: правила, что защищают маржу Управление ценами Wildberries автоматически: как настроить правила репрайсинга, посчитать MPL, защит	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0120	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/ii-agent-vs-servisy-excel-chatgpt.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/ii-agent-vs-servisy-excel-chatgpt.html	NONE_OBSERVED	https://www.ai007.io/blog/ii-agent-vs-servisy-excel-chatgpt.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Сравнение ИИ-агент vs Excel, сервисы, ChatGPT и менеджер: в чём разница Чем ИИ-агент для Wildberries отличается от Excel, сервисов аналитики, ChatGPT и наёмного менеджера: что да	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0121	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/blog/wildberries-seller-instrument-2026.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/blog/wildberries-seller-instrument-2026.html	NONE_OBSERVED	https://www.ai007.io/blog/wildberries-seller-instrument-2026.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	— Тренды 2026 Инструмент для селлера Wildberries в 2026 году: по каким критериям выбирать Инструмент для селлера Wildberries в 2026 году: сдвиг от дашбордов к ИИ-агентам, пять крит	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0122	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/security.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/security.html	NONE_OBSERVED	https://www.ai007.io/security.html	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Безопасность	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0123	REG001	Ai007	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://www.ai007.io/terms.html	https://www.ai007.io/	PAGE001	https://www.ai007.io/terms.html	NONE_OBSERVED	https://www.ai007.io/terms.html	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	THEME_SCOPED_PUBLIC_TAXONOMY	Пользовательское соглашение	PUBLIC_PAGE_READER	Legal/company/referral surface outside frozen relevant taxonomy	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0124	REG002	Aimarketcap	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://aimarketcap.ru/rating/	https://aimarketcap.ru/guides/nejroseti-dlya-marketplejsov/	PAGE002	https://aimarketcap.ru/rating	NONE_OBSERVED	https://aimarketcap.ru/rating/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Рейтинг	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0125	REG002	Aimarketcap	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://aimarketcap.ru/ai-tools/chatgpt/	https://aimarketcap.ru/guides/nejroseti-dlya-marketplejsov/	PAGE002	https://aimarketcap.ru/ai-tools/chatgpt	NONE_OBSERVED	https://aimarketcap.ru/ai-tools/chatgpt/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	ChatGPT	PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0126	REG002	Aimarketcap	RELEVANT_ONE_OFF_PRODUCT_VENDOR		false	https://aimarketcap.ru/comparisons/otlichie-seo-i-geo/	https://aimarketcap.ru/guides/nejroseti-dlya-marketplejsov/	PAGE002	https://aimarketcap.ru/comparisons/otlichie-seo-i-geo	NONE_OBSERVED	https://aimarketcap.ru/comparisons/otlichie-seo-i-geo/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE		PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0127	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/service/openai/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/service/openai	NONE_OBSERVED	https://apimonster.ru/connector/service/openai/	NOT_OBSERVED_IN_CAPTURE	OUT_OF_SCOPE	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE		PUBLIC_PAGE_READER	Direct link lacks marketplace/seller relevance required by evidence-anchored subtree	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0128	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/bundle/ozon/openai/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/bundle/ozon/openai	NONE_OBSERVED	https://apimonster.ru/connector/bundle/ozon/openai/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE		PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0129	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/service/ozon/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/service/ozon	NONE_OBSERVED	https://apimonster.ru/connector/service/ozon/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE		PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0130	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-tracking-number-set/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-tracking-number-set	NONE_OBSERVED	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-tracking-number-set/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Страница с описанием полей	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0131	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivering/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivering	NONE_OBSERVED	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivering/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Страница с описанием полей	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0132	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivered/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivered	NONE_OBSERVED	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivered/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Страница с описанием полей	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
M4B1U0133	REG006	Apimonster	OTHER_RELEVANT_CONTEXT		false	https://apimonster.ru/connector/trigger/ozon/action/posting-fbs-ship/	https://apimonster.ru/connector/bundle/openai/ozon/	PAGE007	https://apimonster.ru/connector/trigger/ozon/action/posting-fbs-ship	NONE_OBSERVED	https://apimonster.ru/connector/trigger/ozon/action/posting-fbs-ship/	NOT_OBSERVED_IN_CAPTURE	INSPECTED	2026-09-18T05:12:11.016Z	EVIDENCE_ANCHORED_RELEVANT_SUBTREE	Страница с описанием полей	PUBLIC_PAGE_READER	Public page captured	false	One-hop same-entity link from accepted/public anchor; deterministic policy filter
